"","SoV_m","SoV_r","SoV_i","Relief","XGBoost","Boruta","adaptive Lasso"
"88",1.4142135623731,2.44948974278318,1.73205080756888,11.3137084989848,6.08276253029822,4,0
"89",0,1.4142135623731,0,6.6332495807108,6.08276253029822,3.87298334620742,0
"90",2,2.64575131106459,1.73205080756888,5.65685424949238,6.2449979983984,3.3166247903554,0
"91",1,1.73205080756888,1,9.2736184954957,6.2449979983984,4.58257569495584,0
"92",2,2.44948974278318,1.4142135623731,9.38083151964686,6,4.58257569495584,0
"93",1,1.4142135623731,0,10.770329614269,6.08276253029822,4.58257569495584,0
"94",2,1.4142135623731,1.73205080756888,9.2736184954957,6.08276253029822,3.3166247903554,0
"95",2.44948974278318,1.4142135623731,1.4142135623731,8,6.08276253029822,3.87298334620742,0
"96",2,2.82842712474619,2,9.1104335791443,6,4.58257569495584,0
"97",1,1.4142135623731,1.4142135623731,10.5356537528527,6.08276253029822,4.58257569495584,0
"98",1,2.44948974278318,0,9.16515138991168,6.16441400296898,4.58257569495584,0
"99",1.73205080756888,1,1.73205080756888,4.58257569495584,6,4.58257569495584,0
"100",1.4142135623731,2.82842712474619,2,7.21110255092798,6.08276253029822,4.58257569495584,0
