"","SoV_m","SoV_r","SoV_i","Relief","XGBoost","Boruta","adaptive Lasso"
"73",3.46410161513775,2,2,12.8840987267251,6.32455532033676,4.89897948556636,0
"74",3.3166247903554,2,2.64575131106459,12.7671453348037,9.48683298050514,4.89897948556636,0
"75",1,2,1,10.4403065089106,9.9498743710662,4.35889894354067,0
"76",0,2,1.4142135623731,9.53939201416946,6,4.58257569495584,0
"77",2,1.4142135623731,1.4142135623731,10.7238052947636,6.2449979983984,4.47213595499958,0
"78",2.44948974278318,1.4142135623731,1.4142135623731,9.38083151964686,10.0995049383621,5.19615242270663,0
"79",2,1.4142135623731,0,11.4455231422596,9.69535971483266,4.89897948556636,0
"80",0,1.4142135623731,0,10.3440804327886,9.48683298050514,4.89897948556636,0
"81",2.44948974278318,2.64575131106459,1.73205080756888,7.48331477354788,6.08276253029822,4.79583152331272,0
"82",1,1.4142135623731,1,7.68114574786861,6.16441400296898,5.09901951359278,0
"83",1,2.44948974278318,1.4142135623731,9.48683298050514,6.08276253029822,4.47213595499958,0
"84",2.82842712474619,2.82842712474619,2.82842712474619,12.8840987267251,7.07106781186548,5.09901951359278,0
"85",1,1,1,12.2474487139159,7,4.69041575982343,0
"86",1.4142135623731,1.4142135623731,1.4142135623731,8.83176086632785,6.16441400296898,4.89897948556636,0
"87",1,0,0,10.2469507659596,6,4.89897948556636,0
"88",0,0,0,9.9498743710662,10.1980390271856,3.87298334620742,0
"89",0,2.82842712474619,0,11.2694276695846,9.89949493661167,5.65685424949238,0
"90",2,1.4142135623731,1,10.295630140987,6.48074069840786,5.3851648071345,0
"91",2.23606797749979,1.4142135623731,1.73205080756888,10.4880884817015,9.48683298050514,5.3851648071345,0
"92",1,1.4142135623731,0,12.6885775404495,6.32455532033676,4.89897948556636,0
"93",1,3.3166247903554,3.3166247903554,10.9087121146357,10.1488915650922,4.35889894354067,0
"94",0,1.4142135623731,1.4142135623731,10.1980390271856,13.6381816969859,4.58257569495584,0
"95",1,2.64575131106459,1.4142135623731,10.4403065089106,9.21954445729289,5.3851648071345,0
"96",2.82842712474619,1.4142135623731,2.23606797749979,7.61577310586391,6.16441400296898,5.3851648071345,0
"97",1.73205080756888,0,1.73205080756888,12.2882057274445,6.08276253029822,4.58257569495584,0
"98",2,1.4142135623731,0,11.4017542509914,0,4.47213595499958,0
"99",0,1.4142135623731,0,11.3137084989848,6.16441400296898,4.47213595499958,0
"100",1.4142135623731,1.4142135623731,0,5.56776436283002,9.2736184954957,4.69041575982343,0
