"","SoV_m","SoV_r","SoV_i","Relief","XGBoost","Boruta","adaptive Lasso"
"78",1.4142135623731,1.4142135623731,1.4142135623731,9.8488578017961,12.2065556157337,5.29150262212918,0
"79",0,1.4142135623731,0,11.3578166916005,7.21110255092798,4.79583152331272,0
"80",3.16227766016838,3.46410161513775,3.16227766016838,13.6747943311773,9.48683298050514,5,0
"81",4.69041575982343,3.3166247903554,3.74165738677394,11.6189500386223,6.32455532033676,5.19615242270663,0
"82",3.16227766016838,0,2.82842712474619,12.7279220613579,12.4096736459909,6.2449979983984,0
"83",3.74165738677394,0,2.23606797749979,10.3440804327886,6.08276253029822,5.09901951359278,0
"84",1.4142135623731,2,2,10.8627804912002,7,5.56776436283002,0
"85",2.44948974278318,1.4142135623731,1.4142135623731,10.9544511501033,9.4339811320566,5.56776436283002,0
"86",2.23606797749979,3.16227766016838,2,7.61577310586391,6.70820393249937,5.19615242270663,0
"87",2,1.4142135623731,1.4142135623731,10.1488915650922,6.16441400296898,3.87298334620742,0
"88",4.35889894354067,2.82842712474619,2.44948974278318,11.4017542509914,9.2736184954957,5.3851648071345,0
"89",1.73205080756888,2.82842712474619,1.4142135623731,12.4096736459909,9.69535971483266,5.3851648071345,0
"90",1.4142135623731,1.4142135623731,1.4142135623731,9.89949493661167,7.21110255092798,5.09901951359278,0
"91",0,1,1,10.3923048454133,6.16441400296898,4.47213595499958,0
"92",2,2.82842712474619,2.44948974278318,11.7046999107196,12.2065556157337,4.58257569495584,0
"93",2,1.4142135623731,1.4142135623731,9.2736184954957,9.21954445729289,5.09901951359278,0
"94",2.23606797749979,1.73205080756888,2,6.70820393249937,9.69535971483266,4.89897948556636,0
"95",2,0,0,11.4455231422596,6.78232998312527,5.8309518948453,0
"96",1,2,0,10.1488915650922,10.0498756211209,5.3851648071345,0
"97",0,1.4142135623731,1.4142135623731,9.1104335791443,10.4880884817015,5.8309518948453,0
"98",3,3,2.44948974278318,10.8627804912002,9.89949493661167,7.48331477354788,0
"99",2.23606797749979,3,2.23606797749979,9.2736184954957,9.4339811320566,4.89897948556636,0
"100",2,3.74165738677394,1.4142135623731,10,9.2736184954957,6,0
